entry_id,persona_id,t_index,date,dimension,persisted_label,consensus_label,confidence_tier,consensus_agreement,label_changed,pass_1_label,pass_2_label,pass_3_label,pass_4_label,pass_5_label
23d101f8__2,23d101f8,2,2025-08-10,achievement,1,1,unanimous,5,false,1,1,1,1,1
23d101f8__3,23d101f8,3,2025-08-14,achievement,1,1,unanimous,5,false,1,1,1,1,1
23d101f8__4,23d101f8,4,2025-08-20,achievement,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__5,23d101f8,5,2025-08-22,achievement,1,1,unanimous,5,false,1,1,1,1,1
23d101f8__6,23d101f8,6,2025-08-27,achievement,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__7,23d101f8,7,2025-09-02,achievement,1,1,unanimous,5,false,1,1,1,1,1
23d101f8__8,23d101f8,8,2025-09-09,achievement,0,0,unanimous,5,false,0,0,0,0,0
23d101f8__9,23d101f8,9,2025-09-12,achievement,1,0,bare_majority,3,true,0,0,1,0,1
23d101f8__10,23d101f8,10,2025-09-19,achievement,1,1,unanimous,5,false,1,1,1,1,1
2541429a__0,2541429a,0,2025-11-10,achievement,0,0,unanimous,5,false,0,0,0,0,0
2541429a__1,2541429a,1,2025-11-14,achievement,0,0,unanimous,5,false,0,0,0,0,0
2541429a__2,2541429a,2,2025-11-18,achievement,0,0,unanimous,5,false,0,0,0,0,0
2541429a__3,2541429a,3,2025-11-18,achievement,0,0,unanimous,5,false,0,0,0,0,0
2541429a__4,2541429a,4,2025-11-24,achievement,0,0,unanimous,5,false,0,0,0,0,0
2541429a__5,2541429a,5,2025-11-24,achievement,0,0,unanimous,5,false,0,0,0,0,0
2541429a__6,2541429a,6,2025-11-28,achievement,0,0,unanimous,5,false,0,0,0,0,0
2541429a__7,2541429a,7,2025-11-30,achievement,0,0,unanimous,5,false,0,0,0,0,0
2541429a__8,2541429a,8,2025-12-04,achievement,0,0,unanimous,5,false,0,0,0,0,0
2719f938__0,2719f938,0,2025-07-04,achievement,1,1,unanimous,5,false,1,1,1,1,1
2719f938__1,2719f938,1,2025-07-09,achievement,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
2719f938__2,2719f938,2,2025-07-12,achievement,0,0,unanimous,5,false,0,0,0,0,0
2719f938__3,2719f938,3,2025-07-18,achievement,1,1,unanimous,5,false,1,1,1,1,1
2719f938__4,2719f938,4,2025-07-20,achievement,0,0,unanimous,5,false,0,0,0,0,0
2719f938__5,2719f938,5,2025-07-22,achievement,0,0,unanimous,5,false,0,0,0,0,0
2719f938__6,2719f938,6,2025-07-23,achievement,0,0,unanimous,5,false,0,0,0,0,0
2719f938__7,2719f938,7,2025-07-29,achievement,0,0,unanimous,5,false,0,0,0,0,0
2719f938__8,2719f938,8,2025-08-03,achievement,1,1,unanimous,5,false,1,1,1,1,1
2a4a97ee__0,2a4a97ee,0,2025-10-04,achievement,-1,0,bare_majority,3,true,0,0,0,-1,-1
2a4a97ee__1,2a4a97ee,1,2025-10-10,achievement,0,0,unanimous,5,false,0,0,0,0,0
2a4a97ee__2,2a4a97ee,2,2025-10-10,achievement,-1,0,strong,4,true,0,0,0,-1,0
2a4a97ee__3,2a4a97ee,3,2025-10-15,achievement,0,0,strong,4,false,1,0,0,0,0
2a4a97ee__4,2a4a97ee,4,2025-10-20,achievement,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__0,2d928d8a,0,2025-02-07,achievement,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__1,2d928d8a,1,2025-02-13,achievement,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__2,2d928d8a,2,2025-02-14,achievement,1,0,bare_majority,3,true,0,0,0,1,1
2d928d8a__3,2d928d8a,3,2025-02-15,achievement,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__4,2d928d8a,4,2025-02-22,achievement,0,0,bare_majority,3,false,0,1,1,0,0
2d928d8a__5,2d928d8a,5,2025-02-27,achievement,1,1,bare_majority,3,false,0,1,1,0,1
2d928d8a__6,2d928d8a,6,2025-03-03,achievement,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__7,2d928d8a,7,2025-03-08,achievement,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__8,2d928d8a,8,2025-03-13,achievement,0,0,strong,4,false,0,1,0,0,0
2d928d8a__9,2d928d8a,9,2025-03-14,achievement,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__10,2d928d8a,10,2025-03-14,achievement,0,0,unanimous,5,false,0,0,0,0,0
2d928d8a__11,2d928d8a,11,2025-03-14,achievement,0,0,unanimous,5,false,0,0,0,0,0
2da4f100__0,2da4f100,0,2025-01-23,achievement,1,1,unanimous,5,false,1,1,1,1,1
2da4f100__1,2da4f100,1,2025-01-29,achievement,1,1,unanimous,5,false,1,1,1,1,1
2da4f100__2,2da4f100,2,2025-02-04,achievement,1,1,unanimous,5,false,1,1,1,1,1
2da4f100__3,2da4f100,3,2025-02-09,achievement,1,1,unanimous,5,false,1,1,1,1,1
2da4f100__4,2da4f100,4,2025-02-09,achievement,1,1,unanimous,5,false,1,1,1,1,1
2da4f100__5,2da4f100,5,2025-02-15,achievement,1,1,unanimous,5,false,1,1,1,1,1
2da4f100__6,2da4f100,6,2025-02-19,achievement,1,1,unanimous,5,false,1,1,1,1,1
2da4f100__7,2da4f100,7,2025-02-19,achievement,1,1,unanimous,5,false,1,1,1,1,1
2da4f100__8,2da4f100,8,2025-02-25,achievement,1,1,unanimous,5,false,1,1,1,1,1
2da4f100__9,2da4f100,9,2025-03-02,achievement,1,1,unanimous,5,false,1,1,1,1,1
2da4f100__10,2da4f100,10,2025-03-08,achievement,1,1,unanimous,5,false,1,1,1,1,1
2e6270bb__0,2e6270bb,0,2025-12-07,achievement,0,1,bare_majority,3,true,1,0,0,1,1
2e6270bb__1,2e6270bb,1,2025-12-13,achievement,1,1,unanimous,5,false,1,1,1,1,1
2e6270bb__2,2e6270bb,2,2025-12-13,achievement,0,0,unanimous,5,false,0,0,0,0,0
2e6270bb__3,2e6270bb,3,2025-12-16,achievement,0,0,unanimous,5,false,0,0,0,0,0
2e6270bb__4,2e6270bb,4,2025-12-16,achievement,-1,1,strong,4,true,1,-1,1,1,1
2e6270bb__5,2e6270bb,5,2025-12-20,achievement,1,0,strong,4,true,0,1,0,0,0
2e6270bb__6,2e6270bb,6,2025-12-25,achievement,1,0,strong,4,true,0,1,0,0,0
2e6270bb__7,2e6270bb,7,2025-12-25,achievement,0,0,unanimous,5,false,0,0,0,0,0
2e6270bb__8,2e6270bb,8,2025-12-28,achievement,0,0,bare_majority,3,false,1,0,0,0,1
2e6270bb__9,2e6270bb,9,2026-01-04,achievement,1,1,unanimous,5,false,1,1,1,1,1
344ea8f7__0,344ea8f7,0,2025-11-07,achievement,0,1,strong,4,true,1,0,1,1,1
344ea8f7__1,344ea8f7,1,2025-11-11,achievement,0,0,unanimous,5,false,0,0,0,0,0
344ea8f7__2,344ea8f7,2,2025-11-13,achievement,1,1,unanimous,5,false,1,1,1,1,1
344ea8f7__3,344ea8f7,3,2025-11-13,achievement,0,0,unanimous,5,false,0,0,0,0,0
344ea8f7__4,344ea8f7,4,2025-11-20,achievement,1,1,unanimous,5,false,1,1,1,1,1
344ea8f7__5,344ea8f7,5,2025-11-20,achievement,1,1,unanimous,5,false,1,1,1,1,1
344ea8f7__6,344ea8f7,6,2025-11-23,achievement,0,1,strong,4,true,1,0,1,1,1
344ea8f7__7,344ea8f7,7,2025-11-27,achievement,1,1,unanimous,5,false,1,1,1,1,1
344ea8f7__8,344ea8f7,8,2025-12-02,achievement,0,0,unanimous,5,false,0,0,0,0,0
3a3b15e4__0,3a3b15e4,0,2025-05-29,achievement,0,0,unanimous,5,false,0,0,0,0,0
3a3b15e4__1,3a3b15e4,1,2025-06-03,achievement,1,1,unanimous,5,false,1,1,1,1,1
3a3b15e4__2,3a3b15e4,2,2025-06-10,achievement,0,0,unanimous,5,false,0,0,0,0,0
3a3b15e4__3,3a3b15e4,3,2025-06-10,achievement,0,0,unanimous,5,false,0,0,0,0,0
3a3b15e4__4,3a3b15e4,4,2025-06-12,achievement,0,0,unanimous,5,false,0,0,0,0,0
3a3b15e4__5,3a3b15e4,5,2025-06-15,achievement,0,0,unanimous,5,false,0,0,0,0,0
3a3b15e4__6,3a3b15e4,6,2025-06-17,achievement,1,0,strong,4,true,0,0,1,0,0
3a3b15e4__7,3a3b15e4,7,2025-06-18,achievement,0,0,unanimous,5,false,0,0,0,0,0
3a3b15e4__8,3a3b15e4,8,2025-06-19,achievement,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
3a3b15e4__9,3a3b15e4,9,2025-06-19,achievement,-1,0,unanimous,5,true,0,0,0,0,0
3a3b15e4__10,3a3b15e4,10,2025-06-22,achievement,1,1,bare_majority,3,false,0,0,1,1,1
3a517a79__0,3a517a79,0,2025-12-22,achievement,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__1,3a517a79,1,2025-12-28,achievement,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__2,3a517a79,2,2025-12-29,achievement,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__3,3a517a79,3,2025-12-31,achievement,0,1,bare_majority,3,true,0,1,0,1,1
3a517a79__4,3a517a79,4,2025-12-31,achievement,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__5,3a517a79,5,2026-01-07,achievement,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__6,3a517a79,6,2026-01-13,achievement,0,0,unanimous,5,false,0,0,0,0,0
3a517a79__7,3a517a79,7,2026-01-13,achievement,-1,0,strong,4,true,0,0,0,0,-1
3a517a79__8,3a517a79,8,2026-01-17,achievement,0,0,unanimous,5,false,0,0,0,0,0
3b836198__0,3b836198,0,2025-07-19,achievement,0,0,unanimous,5,false,0,0,0,0,0
3b836198__1,3b836198,1,2025-07-21,achievement,1,1,unanimous,5,false,1,1,1,1,1
3b836198__2,3b836198,2,2025-07-27,achievement,0,0,bare_majority,3,false,1,0,0,0,1
3b836198__3,3b836198,3,2025-08-02,achievement,0,0,unanimous,5,false,0,0,0,0,0
3b836198__4,3b836198,4,2025-08-02,achievement,0,0,unanimous,5,false,0,0,0,0,0
3b836198__5,3b836198,5,2025-08-04,achievement,0,0,unanimous,5,false,0,0,0,0,0
3b836198__6,3b836198,6,2025-08-08,achievement,1,1,unanimous,5,false,1,1,1,1,1
3b8b0795__0,3b8b0795,0,2025-04-09,achievement,-1,0,bare_majority,3,true,0,0,-1,0,-1
3b8b0795__1,3b8b0795,1,2025-04-15,achievement,0,0,unanimous,5,false,0,0,0,0,0
3b8b0795__2,3b8b0795,2,2025-04-19,achievement,0,0,unanimous,5,false,0,0,0,0,0
3b8b0795__3,3b8b0795,3,2025-04-21,achievement,0,0,unanimous,5,false,0,0,0,0,0
3b8b0795__4,3b8b0795,4,2025-04-26,achievement,0,0,unanimous,5,false,0,0,0,0,0
3b8b0795__5,3b8b0795,5,2025-05-03,achievement,0,0,unanimous,5,false,0,0,0,0,0
3b8b0795__6,3b8b0795,6,2025-05-08,achievement,1,1,unanimous,5,false,1,1,1,1,1
3b8b0795__7,3b8b0795,7,2025-05-13,achievement,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__0,3cfa2ebf,0,2025-01-28,achievement,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__1,3cfa2ebf,1,2025-02-02,achievement,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
3cfa2ebf__2,3cfa2ebf,2,2025-02-07,achievement,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__3,3cfa2ebf,3,2025-02-07,achievement,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__4,3cfa2ebf,4,2025-02-12,achievement,1,0,unanimous,5,true,0,0,0,0,0
3cfa2ebf__5,3cfa2ebf,5,2025-02-17,achievement,0,0,unanimous,5,false,0,0,0,0,0
3cfa2ebf__6,3cfa2ebf,6,2025-02-21,achievement,1,0,bare_majority,3,true,0,1,1,0,0
3cfa2ebf__7,3cfa2ebf,7,2025-02-25,achievement,1,1,unanimous,5,false,1,1,1,1,1
3cfa2ebf__8,3cfa2ebf,8,2025-02-28,achievement,1,1,unanimous,5,false,1,1,1,1,1
3cfa2ebf__9,3cfa2ebf,9,2025-02-28,achievement,1,0,unanimous,5,true,0,0,0,0,0
3cfa2ebf__10,3cfa2ebf,10,2025-03-02,achievement,0,0,unanimous,5,false,0,0,0,0,0
3dfb718b__0,3dfb718b,0,2025-12-29,achievement,1,0,strong,4,true,0,0,-1,0,0
3dfb718b__1,3dfb718b,1,2025-12-29,achievement,1,1,unanimous,5,false,1,1,1,1,1
3dfb718b__2,3dfb718b,2,2026-01-02,achievement,1,1,unanimous,5,false,1,1,1,1,1
3dfb718b__3,3dfb718b,3,2026-01-08,achievement,1,1,unanimous,5,false,1,1,1,1,1
3dfb718b__4,3dfb718b,4,2026-01-14,achievement,1,1,unanimous,5,false,1,1,1,1,1
3dfb718b__5,3dfb718b,5,2026-01-18,achievement,1,1,unanimous,5,false,1,1,1,1,1
3dfb718b__6,3dfb718b,6,2026-01-19,achievement,0,0,bare_majority,3,false,0,0,1,0,1
3dfb718b__7,3dfb718b,7,2026-01-20,achievement,1,1,strong,4,false,1,1,0,1,1
3dfb718b__8,3dfb718b,8,2026-01-26,achievement,1,1,unanimous,5,false,1,1,1,1,1
3dfb718b__9,3dfb718b,9,2026-01-27,achievement,0,1,unanimous,5,true,1,1,1,1,1
3dfb718b__10,3dfb718b,10,2026-02-03,achievement,1,1,unanimous,5,false,1,1,1,1,1
3dfe4749__0,3dfe4749,0,2025-12-01,achievement,0,0,unanimous,5,false,0,0,0,0,0
3dfe4749__1,3dfe4749,1,2025-12-08,achievement,0,0,unanimous,5,false,0,0,0,0,0
3dfe4749__2,3dfe4749,2,2025-12-16,achievement,0,0,unanimous,5,false,0,0,0,0,0
3dfe4749__3,3dfe4749,3,2025-12-19,achievement,0,0,unanimous,5,false,0,0,0,0,0
3dfe4749__4,3dfe4749,4,2025-12-25,achievement,0,0,unanimous,5,false,0,0,0,0,0
3dfe4749__5,3dfe4749,5,2025-12-31,achievement,0,0,unanimous,5,false,0,0,0,0,0
3ec38c16__0,3ec38c16,0,2025-12-01,achievement,0,0,unanimous,5,false,0,0,0,0,0
3ec38c16__1,3ec38c16,1,2025-12-07,achievement,0,0,unanimous,5,false,0,0,0,0,0
3ec38c16__2,3ec38c16,2,2025-12-11,achievement,1,1,unanimous,5,false,1,1,1,1,1
3ec38c16__3,3ec38c16,3,2025-12-17,achievement,1,1,unanimous,5,false,1,1,1,1,1
3ec75d68__0,3ec75d68,0,2025-09-19,achievement,0,0,unanimous,5,false,0,0,0,0,0
3ec75d68__1,3ec75d68,1,2025-09-21,achievement,-1,0,strong,4,true,0,-1,0,0,0
3ec75d68__2,3ec75d68,2,2025-09-25,achievement,-1,0,strong,4,true,0,-1,0,0,0
3ec75d68__3,3ec75d68,3,2025-09-26,achievement,0,0,unanimous,5,false,0,0,0,0,0
3ec75d68__4,3ec75d68,4,2025-09-28,achievement,0,0,unanimous,5,false,0,0,0,0,0
3f984932__0,3f984932,0,2025-04-05,achievement,1,1,unanimous,5,false,1,1,1,1,1
3f984932__1,3f984932,1,2025-04-12,achievement,0,1,bare_majority,3,true,1,0,0,1,1
3f984932__2,3f984932,2,2025-04-15,achievement,0,0,unanimous,5,false,0,0,0,0,0
3f984932__3,3f984932,3,2025-04-16,achievement,0,0,unanimous,5,false,0,0,0,0,0
3f984932__4,3f984932,4,2025-04-18,achievement,0,0,unanimous,5,false,0,0,0,0,0
3f984932__5,3f984932,5,2025-04-18,achievement,0,0,unanimous,5,false,0,0,0,0,0
3f984932__6,3f984932,6,2025-04-21,achievement,0,1,bare_majority,3,true,1,0,0,1,1
4236a5ff__0,4236a5ff,0,2025-11-24,achievement,0,0,unanimous,5,false,0,0,0,0,0
4236a5ff__1,4236a5ff,1,2025-11-28,achievement,0,1,strong,4,true,1,0,1,1,1
42d9f988__0,42d9f988,0,2025-12-11,achievement,1,0,strong,4,true,0,0,1,0,0
42d9f988__1,42d9f988,1,2025-12-17,achievement,0,0,unanimous,5,false,0,0,0,0,0
42d9f988__2,42d9f988,2,2025-12-17,achievement,-1,0,unanimous,5,true,0,0,0,0,0
42d9f988__3,42d9f988,3,2025-12-24,achievement,0,0,unanimous,5,false,0,0,0,0,0
42d9f988__4,42d9f988,4,2025-12-28,achievement,0,0,unanimous,5,false,0,0,0,0,0
42d9f988__5,42d9f988,5,2025-12-28,achievement,1,1,unanimous,5,false,1,1,1,1,1
42d9f988__6,42d9f988,6,2026-01-02,achievement,-1,0,unanimous,5,true,0,0,0,0,0
42d9f988__7,42d9f988,7,2026-01-07,achievement,0,0,unanimous,5,false,0,0,0,0,0
42d9f988__8,42d9f988,8,2026-01-09,achievement,0,0,strong,4,false,1,0,0,0,0
42d9f988__9,42d9f988,9,2026-01-12,achievement,0,0,unanimous,5,false,0,0,0,0,0
42d9f988__10,42d9f988,10,2026-01-17,achievement,1,1,strong,4,false,1,0,1,1,1
43f4507b__0,43f4507b,0,2025-01-02,achievement,1,1,unanimous,5,false,1,1,1,1,1
43f4507b__1,43f4507b,1,2025-01-03,achievement,0,1,strong,4,true,1,0,1,1,1
43f4507b__2,43f4507b,2,2025-01-07,achievement,1,1,unanimous,5,false,1,1,1,1,1
43f4507b__3,43f4507b,3,2025-01-09,achievement,0,0,strong,4,false,0,1,0,0,0
43f4507b__4,43f4507b,4,2025-01-15,achievement,1,0,strong,4,true,1,0,0,0,0
43f4507b__5,43f4507b,5,2025-01-22,achievement,1,1,unanimous,5,false,1,1,1,1,1
43f4507b__6,43f4507b,6,2025-01-27,achievement,1,1,unanimous,5,false,1,1,1,1,1
4403b4f9__0,4403b4f9,0,2025-01-27,achievement,1,1,unanimous,5,false,1,1,1,1,1
4403b4f9__1,4403b4f9,1,2025-01-30,achievement,1,1,unanimous,5,false,1,1,1,1,1
440e5deb__0,440e5deb,0,2025-12-01,achievement,1,1,unanimous,5,false,1,1,1,1,1
440e5deb__1,440e5deb,1,2025-12-10,achievement,1,1,unanimous,5,false,1,1,1,1,1
440e5deb__2,440e5deb,2,2025-12-20,achievement,1,1,unanimous,5,false,1,1,1,1,1
440e5deb__3,440e5deb,3,2025-12-24,achievement,0,0,unanimous,5,false,0,0,0,0,0
440e5deb__4,440e5deb,4,2025-12-27,achievement,-1,0,strong,4,true,0,0,-1,0,0
440e5deb__5,440e5deb,5,2026-01-03,achievement,1,0,strong,4,true,0,0,0,0,-1
440e5deb__6,440e5deb,6,2026-01-06,achievement,0,0,bare_majority,3,false,0,0,0,-1,-1
440e5deb__7,440e5deb,7,2026-01-12,achievement,1,1,bare_majority,3,false,0,0,1,1,1
4a061287__0,4a061287,0,2025-07-11,achievement,0,0,unanimous,5,false,0,0,0,0,0
4a061287__1,4a061287,1,2025-07-11,achievement,0,0,unanimous,5,false,0,0,0,0,0
4a061287__2,4a061287,2,2025-07-17,achievement,0,0,unanimous,5,false,0,0,0,0,0
4a061287__3,4a061287,3,2025-07-22,achievement,0,0,unanimous,5,false,0,0,0,0,0
4a061287__4,4a061287,4,2025-07-26,achievement,0,0,unanimous,5,false,0,0,0,0,0
4a061287__5,4a061287,5,2025-08-02,achievement,0,0,unanimous,5,false,0,0,0,0,0
4a061287__6,4a061287,6,2025-08-09,achievement,0,0,unanimous,5,false,0,0,0,0,0
4a061287__7,4a061287,7,2025-08-13,achievement,0,0,unanimous,5,false,0,0,0,0,0
4a061287__8,4a061287,8,2025-08-19,achievement,0,0,unanimous,5,false,0,0,0,0,0
4a061287__9,4a061287,9,2025-08-24,achievement,0,0,unanimous,5,false,0,0,0,0,0
4cfc3c8e__0,4cfc3c8e,0,2025-08-31,achievement,0,0,unanimous,5,false,0,0,0,0,0
4cfc3c8e__1,4cfc3c8e,1,2025-08-31,achievement,0,0,unanimous,5,false,0,0,0,0,0
4cfc3c8e__2,4cfc3c8e,2,2025-09-04,achievement,0,0,unanimous,5,false,0,0,0,0,0
4cfc3c8e__3,4cfc3c8e,3,2025-09-09,achievement,0,0,unanimous,5,false,0,0,0,0,0
4cfc3c8e__4,4cfc3c8e,4,2025-09-12,achievement,0,0,unanimous,5,false,0,0,0,0,0
4cfc3c8e__5,4cfc3c8e,5,2025-09-16,achievement,-1,0,strong,4,true,0,0,0,0,-1
4cfc3c8e__6,4cfc3c8e,6,2025-09-21,achievement,0,0,unanimous,5,false,0,0,0,0,0
4cfc3c8e__7,4cfc3c8e,7,2025-09-25,achievement,-1,-1,strong,4,false,-1,-1,-1,0,-1
4cfc3c8e__8,4cfc3c8e,8,2025-09-30,achievement,0,0,unanimous,5,false,0,0,0,0,0
4cfc3c8e__9,4cfc3c8e,9,2025-10-07,achievement,-1,0,strong,4,true,0,0,0,0,-1
4cfc3c8e__10,4cfc3c8e,10,2025-10-12,achievement,-1,0,strong,4,true,0,0,0,0,-1
4cfc3c8e__11,4cfc3c8e,11,2025-10-19,achievement,0,0,unanimous,5,false,0,0,0,0,0
54fbe6b5__0,54fbe6b5,0,2025-08-02,achievement,1,1,strong,4,false,1,1,0,1,1
54fbe6b5__1,54fbe6b5,1,2025-08-07,achievement,0,0,unanimous,5,false,0,0,0,0,0
54fbe6b5__2,54fbe6b5,2,2025-08-07,achievement,0,0,unanimous,5,false,0,0,0,0,0
54fbe6b5__3,54fbe6b5,3,2025-08-09,achievement,0,0,unanimous,5,false,0,0,0,0,0
54fbe6b5__4,54fbe6b5,4,2025-08-09,achievement,0,0,unanimous,5,false,0,0,0,0,0
54fbe6b5__5,54fbe6b5,5,2025-08-12,achievement,0,0,unanimous,5,false,0,0,0,0,0
54fbe6b5__6,54fbe6b5,6,2025-08-12,achievement,0,0,unanimous,5,false,0,0,0,0,0
54fbe6b5__7,54fbe6b5,7,2025-08-12,achievement,0,0,unanimous,5,false,0,0,0,0,0
58d843b6__0,58d843b6,0,2025-05-25,achievement,0,0,unanimous,5,false,0,0,0,0,0
58d843b6__1,58d843b6,1,2025-05-31,achievement,1,0,bare_majority,3,true,0,1,0,1,0
58d843b6__2,58d843b6,2,2025-06-06,achievement,0,0,unanimous,5,false,0,0,0,0,0
58d843b6__3,58d843b6,3,2025-06-07,achievement,0,0,unanimous,5,false,0,0,0,0,0
58d843b6__4,58d843b6,4,2025-06-10,achievement,0,0,unanimous,5,false,0,0,0,0,0
58d843b6__5,58d843b6,5,2025-06-14,achievement,0,0,bare_majority,3,false,1,0,0,0,1
58d843b6__6,58d843b6,6,2025-06-14,achievement,0,0,unanimous,5,false,0,0,0,0,0
58d843b6__7,58d843b6,7,2025-06-19,achievement,0,1,bare_majority,3,true,1,0,1,0,1
58d843b6__8,58d843b6,8,2025-06-20,achievement,0,0,unanimous,5,false,0,0,0,0,0
58d843b6__9,58d843b6,9,2025-06-26,achievement,0,0,unanimous,5,false,0,0,0,0,0
58d843b6__10,58d843b6,10,2025-06-27,achievement,0,0,unanimous,5,false,0,0,0,0,0
58d843b6__11,58d843b6,11,2025-07-02,achievement,0,0,unanimous,5,false,0,0,0,0,0
5943c186__0,5943c186,0,2025-08-31,achievement,0,0,unanimous,5,false,0,0,0,0,0
5943c186__1,5943c186,1,2025-09-02,achievement,0,0,unanimous,5,false,0,0,0,0,0
5943c186__2,5943c186,2,2025-09-03,achievement,0,0,unanimous,5,false,0,0,0,0,0
5943c186__3,5943c186,3,2025-09-10,achievement,0,0,unanimous,5,false,0,0,0,0,0
5943c186__4,5943c186,4,2025-09-13,achievement,0,0,unanimous,5,false,0,0,0,0,0
5943c186__5,5943c186,5,2025-09-15,achievement,0,0,unanimous,5,false,0,0,0,0,0
5943c186__6,5943c186,6,2025-09-20,achievement,0,0,unanimous,5,false,0,0,0,0,0
5943c186__7,5943c186,7,2025-09-24,achievement,0,0,unanimous,5,false,0,0,0,0,0
59bb28b8__0,59bb28b8,0,2025-08-14,achievement,1,1,unanimous,5,false,1,1,1,1,1
59bb28b8__1,59bb28b8,1,2025-08-14,achievement,0,0,unanimous,5,false,0,0,0,0,0
59bb28b8__2,59bb28b8,2,2025-08-21,achievement,0,0,unanimous,5,false,0,0,0,0,0
59bb28b8__3,59bb28b8,3,2025-08-21,achievement,1,1,bare_majority,3,false,1,1,0,1,0
59bb28b8__4,59bb28b8,4,2025-08-22,achievement,0,0,unanimous,5,false,0,0,0,0,0
5a522de7__0,5a522de7,0,2025-06-05,achievement,0,0,unanimous,5,false,0,0,0,0,0
5a522de7__1,5a522de7,1,2025-06-08,achievement,0,0,unanimous,5,false,0,0,0,0,0
5a522de7__2,5a522de7,2,2025-06-10,achievement,0,0,unanimous,5,false,0,0,0,0,0
5a522de7__3,5a522de7,3,2025-06-13,achievement,0,0,unanimous,5,false,0,0,0,0,0
5a522de7__4,5a522de7,4,2025-06-17,achievement,0,0,unanimous,5,false,0,0,0,0,0
5a522de7__5,5a522de7,5,2025-06-18,achievement,1,1,unanimous,5,false,1,1,1,1,1
5a522de7__6,5a522de7,6,2025-06-21,achievement,0,0,unanimous,5,false,0,0,0,0,0
5a522de7__7,5a522de7,7,2025-06-21,achievement,0,0,unanimous,5,false,0,0,0,0,0
5a522de7__8,5a522de7,8,2025-06-21,achievement,0,0,unanimous,5,false,0,0,0,0,0
5a522de7__9,5a522de7,9,2025-06-25,achievement,0,0,strong,4,false,0,0,0,0,1
5a522de7__10,5a522de7,10,2025-06-28,achievement,0,0,unanimous,5,false,0,0,0,0,0
5a522de7__11,5a522de7,11,2025-06-28,achievement,0,0,unanimous,5,false,0,0,0,0,0
5adacfb2__0,5adacfb2,0,2025-01-04,achievement,1,1,unanimous,5,false,1,1,1,1,1
5adacfb2__1,5adacfb2,1,2025-01-07,achievement,0,0,unanimous,5,false,0,0,0,0,0
5adacfb2__2,5adacfb2,2,2025-01-13,achievement,1,1,unanimous,5,false,1,1,1,1,1
5adacfb2__3,5adacfb2,3,2025-01-17,achievement,1,1,unanimous,5,false,1,1,1,1,1
5adacfb2__4,5adacfb2,4,2025-01-17,achievement,0,0,unanimous,5,false,0,0,0,0,0
5adacfb2__5,5adacfb2,5,2025-01-20,achievement,-1,1,strong,4,true,1,1,0,1,1
5adacfb2__6,5adacfb2,6,2025-01-23,achievement,1,1,unanimous,5,false,1,1,1,1,1
5adacfb2__7,5adacfb2,7,2025-01-25,achievement,-1,0,strong,4,true,0,0,0,1,0
5adacfb2__8,5adacfb2,8,2025-01-25,achievement,0,0,unanimous,5,false,0,0,0,0,0
5adacfb2__9,5adacfb2,9,2025-01-31,achievement,1,1,unanimous,5,false,1,1,1,1,1
5b45e4a8__0,5b45e4a8,0,2025-11-01,achievement,1,1,unanimous,5,false,1,1,1,1,1
5b45e4a8__1,5b45e4a8,1,2025-11-08,achievement,1,0,bare_majority,3,true,0,0,0,1,1
5b45e4a8__2,5b45e4a8,2,2025-11-13,achievement,1,0,unanimous,5,true,0,0,0,0,0
5b45e4a8__3,5b45e4a8,3,2025-11-20,achievement,1,1,unanimous,5,false,1,1,1,1,1
5b45e4a8__4,5b45e4a8,4,2025-11-21,achievement,1,0,unanimous,5,true,0,0,0,0,0
5b45e4a8__5,5b45e4a8,5,2025-11-24,achievement,1,1,unanimous,5,false,1,1,1,1,1
5b45e4a8__6,5b45e4a8,6,2025-11-29,achievement,0,0,unanimous,5,false,0,0,0,0,0
5b45e4a8__7,5b45e4a8,7,2025-12-03,achievement,0,0,strong,4,false,0,0,0,-1,0
5b836f2b__0,5b836f2b,0,2025-07-03,achievement,0,0,unanimous,5,false,0,0,0,0,0
5b836f2b__1,5b836f2b,1,2025-07-04,achievement,0,0,unanimous,5,false,0,0,0,0,0
5b836f2b__2,5b836f2b,2,2025-07-10,achievement,1,1,unanimous,5,false,1,1,1,1,1
