pass_index,pass_name,shard_id,prompt_path,result_path,n_entries,n_personas,first_entry_id,last_entry_id,persona_ids_json
5,pass_5,pass_5_shard_065,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_065.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_065_results.jsonl,20,2,c3ad003f__0,c876219a__9,"[""c3ad003f"", ""c876219a""]"
5,pass_5,pass_5_shard_066,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_066.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_066_results.jsonl,24,3,cac7b9ce__0,cd7c2a11__9,"[""cac7b9ce"", ""cd0d027f"", ""cd7c2a11""]"
5,pass_5,pass_5_shard_067,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_067.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_067_results.jsonl,17,3,d056ba20__0,d262771c__4,"[""d056ba20"", ""d1243cd1"", ""d262771c""]"
5,pass_5,pass_5_shard_068,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_068.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_068_results.jsonl,20,2,d28dbcc2__0,d7a0683f__10,"[""d28dbcc2"", ""d7a0683f""]"
5,pass_5,pass_5_shard_069,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_069.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_069_results.jsonl,20,2,d911e384__0,d9bf06c1__7,"[""d911e384"", ""d9bf06c1""]"
5,pass_5,pass_5_shard_070,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_070.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_070_results.jsonl,20,3,dab3e9b9__0,db2b7c93__5,"[""dab3e9b9"", ""daee11de"", ""db2b7c93""]"
5,pass_5,pass_5_shard_071,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_071.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_071_results.jsonl,22,2,dbe2c53d__0,dd3e3d44__10,"[""dbe2c53d"", ""dd3e3d44""]"
5,pass_5,pass_5_shard_072,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_072.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_072_results.jsonl,20,3,de68f949__0,df9720d1__5,"[""de68f949"", ""debb6ed8"", ""df9720d1""]"
5,pass_5,pass_5_shard_073,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_073.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_073_results.jsonl,22,3,e209b4cd__0,e448979e__9,"[""e209b4cd"", ""e34fb79e"", ""e448979e""]"
5,pass_5,pass_5_shard_074,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_074.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_074_results.jsonl,22,2,e57a8664__0,e5c9d9e5__11,"[""e57a8664"", ""e5c9d9e5""]"
5,pass_5,pass_5_shard_075,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_075.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_075_results.jsonl,17,2,e5cea325__0,e5ff1efb__8,"[""e5cea325"", ""e5ff1efb""]"
5,pass_5,pass_5_shard_076,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_076.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_076_results.jsonl,19,3,e6838e16__0,e7f5aa8b__6,"[""e6838e16"", ""e74a0721"", ""e7f5aa8b""]"
5,pass_5,pass_5_shard_077,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_077.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_077_results.jsonl,22,2,e809d252__0,e99eacac__10,"[""e809d252"", ""e99eacac""]"
5,pass_5,pass_5_shard_078,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_078.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_078_results.jsonl,17,2,eb969aef__0,ed67c9cc__8,"[""eb969aef"", ""ed67c9cc""]"
5,pass_5,pass_5_shard_079,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_079.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_079_results.jsonl,18,2,f2a0de6f__0,f418b74b__7,"[""f2a0de6f"", ""f418b74b""]"
5,pass_5,pass_5_shard_080,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_080.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_080_results.jsonl,19,2,f6180c27__0,f79f99b6__7,"[""f6180c27"", ""f79f99b6""]"
5,pass_5,pass_5_shard_081,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_081.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_081_results.jsonl,23,2,f990a261__0,fa7d280a__10,"[""f990a261"", ""fa7d280a""]"
5,pass_5,pass_5_shard_082,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_082.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_082_results.jsonl,24,4,fac91d3b__0,fd063e8d__7,"[""fac91d3b"", ""fb28552f"", ""fcd73de1"", ""fd063e8d""]"
5,pass_5,pass_5_shard_083,logs/exports/twinkl_754/shards/pass_5/pass_5_shard_083.jsonl,logs/exports/twinkl_754/results/pass_5/shards/pass_5_shard_083_results.jsonl,13,2,fd97883e__0,fec355ea__5,"[""fd97883e"", ""fec355ea""]"
